RUNTIME,RPM,MPH,MAP,PSI,BRO,VAC,VE%,TPS,CTS,IAT,I/C,O2,G/S,SA,Rt,KnkCt,sPW,aPW,DC%,Sf,Ay,Ae,De,Id,Hw,Pe,Dc,Cl,Ln,Fn,Ac,Tc,Cp,Eg,Gr,Cl,INT,BLM,BPC,IAC,AFR,WB,dTPS,tpsAE,dMAP,mapAE,aePW,WB_0,
00:02:07, 775,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 760, 18,27, 0,    0, 1.556, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 33,12.0,12.4, 0.0, 0.000, 0.3, 0.000, 0.000,12.4,
00:02:07, 787,  0, 34,  0, 98, 64, 38,  0,104, 69,103, 756, 16,27, 0,    0, 1.587, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 33,12.0,12.4, 0.0, 0.000, 0.0, 0.000, 0.000,12.4,
00:02:07, 775,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 756, 17,27, 0,    0, 1.587, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 33,12.0,12.4, 0.0, 0.000, 0.0, 0.000, 0.000,12.4,
00:02:07, 762,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 756, 16,27, 0,    0, 1.617, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 33,12.0,12.5, 0.0, 0.000, 0.3, 0.000, 0.000,12.5,
00:02:07, 750,  0, 35,  0, 98, 63, 37,  0,104, 69,103, 756, 16,27, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 33,12.0,12.5, 0.0, 0.000, 0.6, 0.000, 0.000,12.5,
00:02:07, 775,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 756, 16,27, 0,    0, 1.587, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 32,12.0,12.5, 0.0, 0.000, 0.3, 0.000, 0.000,12.5,
00:02:07, 775,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 756, 16,27, 0,    0, 1.617, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 32,12.0,12.5, 0.0, 0.000, 0.6, 0.000, 0.000,12.5,
00:02:07, 762,  0, 35,  0, 98, 63, 37,  0,104, 69,103, 760, 16,27, 0,    0, 1.587, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 32,12.0,12.5, 0.0, 0.000, 0.3, 0.000, 0.000,12.5,
00:02:08, 762,  0, 34,  0, 98, 64, 38,  0,104, 69,103, 760, 17,27, 0,    0, 1.587, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 32,12.0,12.4, 0.0, 0.000, 0.0, 0.000, 0.000,12.4,
00:02:08, 762,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 756, 17,27, 0,    0, 1.587, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 32,12.0,12.2, 0.0, 0.000, 0.0, 0.000, 0.000,12.2,
00:02:08, 775,  0, 35,  0, 98, 63, 36,  0,104, 69,103, 760, 15,27, 0,    0, 1.587, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 32,12.0,12.3, 0.0, 0.000, 0.0, 0.000, 0.000,12.3,
00:02:08, 762,  0, 35,  0, 98, 63, 37,  0,104, 69,103, 760, 16,27, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 31,12.0,12.5, 0.0, 0.000, 0.3, 0.000, 0.000,12.5,
00:02:08, 725,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 760, 16,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 31,12.0,12.5, 0.0, 0.000, 0.6, 0.000, 0.000,12.5,
00:02:08, 762,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 760, 17,27, 0,    0, 1.587, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 31,12.0,12.5, 0.0, 0.000, 0.6, 0.000, 0.000,12.5,
00:02:08, 737,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 756, 16,27, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 31,12.0,12.5, 0.0, 0.000, 0.6, 0.000, 0.000,12.5,
00:02:08, 750,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 756, 16,27, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 31,12.0,12.5, 0.0, 0.000, 0.3, 0.000, 0.000,12.5,
00:02:08, 762,  0, 36,  0, 98, 63, 38,  0,104, 69,103, 760, 16,27, 0,    0, 1.617, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 31,12.0,12.5, 0.0, 0.000, 1.3, 0.000, 0.000,12.5,
00:02:08, 762,  0, 36,  0, 98, 63, 38,  0,104, 69,103, 756, 17,27, 0,    0, 1.587, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 31,12.0,12.5, 0.0, 0.000, 0.9, 0.000, 0.000,12.5,
00:02:08, 750,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 760, 16,27, 0,    0, 1.617, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 31,12.0,12.5, 0.0, 0.000, 0.0, 0.000, 0.000,12.5,
00:02:08, 762,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 756, 17,27, 0,    0, 1.587, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 31,12.0,12.5, 0.0, 0.000, 0.0, 0.000, 0.000,12.5,
00:02:08, 750,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 756, 16,27, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 31,12.0,12.6, 0.0, 0.000, 0.3, 0.000, 0.000,12.6,
00:02:08, 762,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 760, 16,27, 0,    0, 1.587, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 31,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:08, 775,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 756, 16,27, 0,    0, 1.617, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:08, 762,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 756, 16,27, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:08, 737,  0, 34,  0, 98, 64, 36,  0,104, 69,103, 756, 16,27, 0,    0, 1.526, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.3, 0.000, 0.000,12.6,
00:02:09, 737,  0, 34,  0, 98, 64, 38,  0,104, 69,103, 743, 17,27, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:09, 762,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 756, 16,27, 0,    0, 1.587, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:09, 750,  0, 35,  0, 98, 64, 38,  0,104, 69,103, 756, 16,27, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.3, 0.000, 0.000,12.6,
00:02:09, 775,  0, 35,  0, 98, 63, 37,  0,104, 69,103, 756, 16,27, 0,    0, 1.556, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.3, 0.000, 0.000,12.6,
00:02:09, 762,  0, 35,  0, 98, 63, 37,  0,104, 69,103, 756, 17,27, 0,    0, 1.617, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:09, 787,  0, 34,  0, 98, 64, 38,  0,104, 69,103, 756, 17,27, 0,    0, 1.587, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:09, 762,  0, 34,  0, 98, 64, 37,  0,104, 69,103, 756, 16,27, 0,    0, 1.526, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:09, 762,  0, 35,  0, 98, 63, 36,  0,104, 69,103, 756, 17,27, 0,    0, 1.526, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:09, 737,  0, 34,  0, 98, 64, 38,  0,104, 69,103, 751, 17,27, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:09, 750,  0, 35,  0, 98, 63, 38,  0,104, 69,103, 756, 16,27, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.3, 0.000, 0.000,12.6,
00:02:09, 750,  0, 35,  0, 98, 63, 38,  0,106, 69,103, 756, 16,27, 0,    0, 1.617, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.3, 0.000, 0.000,12.6,
00:02:09, 737,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 756, 16,27, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.3, 0.000, 0.000,12.6,
00:02:09, 737,  0, 35,  0, 98, 63, 39,  0,106, 69,104, 760, 17,27, 0,    0, 1.648, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:09, 750,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 756, 16,27, 0,    0, 1.617, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 30,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:09, 737,  0, 36,  0, 98, 63, 38,  0,106, 69,104, 756, 16,27, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.6, 0.0, 0.000, 0.6, 0.000, 0.000,12.6,
00:02:09, 712,  0, 35,  0, 98, 63, 37,  0,106, 69,104, 756, 16,28, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.6, 0.0, 0.000, 0.6, 0.000, 0.000,12.6,
00:02:09, 737,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 751, 16,26, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:10, 712,  0, 35,  0, 98, 63, 39,  0,106, 69,104, 747, 16,28, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:10, 737,  0, 36,  0, 98, 63, 39,  0,106, 69,104, 756, 17,26, 0,    0, 1.648, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.6, 0.0, 0.000, 0.6, 0.000, 0.000,12.6,
00:02:10, 737,  0, 35,  0, 98, 63, 39,  0,106, 69,104, 756, 17,26, 0,    0, 1.648, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.6, 0.0, 0.000, 0.6, 0.000, 0.000,12.6,
00:02:10, 737,  0, 36,  0, 98, 63, 38,  0,106, 69,104, 756, 16,26, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.6, 0.000, 0.000,12.7,
00:02:10, 750,  0, 35,  0, 98, 63, 39,  0,106, 69,104, 756, 17,28, 0,    0, 1.648, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.0, 0.000, 0.000,12.7,
00:02:10, 737,  0, 36,  0, 98, 63, 38,  0,106, 69,104, 751, 15,26, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.0, 0.000, 0.000,12.7,
00:02:10, 712,  0, 35,  0, 98, 63, 39,  0,106, 69,104, 756, 16,28, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.0, 0.000, 0.000,12.7,
00:02:10, 762,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 756, 16,26, 0,    0, 1.617, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.3, 0.000, 0.000,12.7,
00:02:10, 737,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 751, 16,26, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.6, 0.000, 0.000,12.7,
00:02:10, 737,  0, 36,  0, 98, 63, 37,  0,106, 69,104, 756, 15,26, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.6, 0.000, 0.000,12.7,
00:02:10, 750,  0, 35,  0, 98, 63, 39,  0,106, 69,104, 747, 17,25, 0,    0, 1.648, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.5, 0.0, 0.000, 0.0, 0.000, 0.000,12.5,
00:02:10, 725,  0, 36,  0, 98, 63, 39,  0,106, 69,104, 756, 17,28, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.6, 0.000, 0.000,12.7,
00:02:10, 750,  0, 36,  0, 98, 63, 38,  0,106, 69,104, 756, 17,25, 0,    0, 1.617, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.6, 0.000, 0.000,12.7,
00:02:10, 750,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 756, 16,26, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.8, 0.0, 0.000, 0.0, 0.000, 0.000,12.8,
00:02:10, 725,  0, 36,  0, 98, 63, 39,  0,106, 69,104, 756, 16,28, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.0, 0.000, 0.000,12.7,
00:02:10, 737,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 756, 16,26, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.0, 0.000, 0.000,12.7,
00:02:10, 712,  0, 35,  0, 98, 63, 37,  0,106, 69,104, 756, 15,24, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.0, 0.000, 0.000,12.7,
00:02:11, 737,  0, 35,  0, 98, 63, 37,  0,106, 69,104, 756, 17,26, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.6, 0.000, 0.000,12.7,
00:02:11, 725,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 756, 16,28, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.0, 0.000, 0.000,12.7,
00:02:11, 712,  0, 35,  0, 98, 63, 39,  0,106, 69,104, 751, 16,28, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:11, 725,  0, 36,  0, 98, 62, 39,  0,106, 69,104, 751, 17,28, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.9, 0.000, 0.000,12.7,
00:02:11, 737,  0, 36,  0, 98, 63, 39,  0,106, 69,104, 756, 16,26, 0,    0, 1.648, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.6, 0.000, 0.000,12.7,
00:02:11, 725,  0, 36,  0, 98, 63, 39,  0,106, 69,104, 756, 16,28, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.6, 0.000, 0.000,12.7,
00:02:11, 737,  0, 36,  0, 98, 63, 38,  0,106, 69,104, 760, 16,25, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.0, 0.000, 0.000,12.7,
00:02:11, 750,  0, 36,  0, 98, 63, 38,  0,106, 69,104, 756, 16,25, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.0, 0.000, 0.000,12.7,
00:02:11, 725,  0, 35,  0, 98, 63, 39,  0,106, 69,104, 756, 16,28, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.0, 0.000, 0.000,12.7,
00:02:11, 725,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 756, 17,26, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.3, 0.000, 0.000,12.7,
00:02:11, 725,  0, 35,  0, 98, 63, 39,  0,106, 69,104, 756, 16,28, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.6, 0.000, 0.000,12.7,
00:02:11, 725,  0, 36,  0, 98, 62, 38,  0,106, 69,104, 756, 16,28, 0,    0, 1.678, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.6, 0.000, 0.000,12.7,
00:02:11, 737,  0, 35,  0, 98, 63, 39,  0,106, 69,104, 756, 16,28, 0,    0, 1.648, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.3, 0.000, 0.000,12.7,
00:02:11, 725,  0, 36,  0, 98, 63, 39,  0,106, 69,104, 756, 16,28, 0,    0, 1.648, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.0, 0.000, 0.000,12.7,
00:02:11, 737,  0, 36,  0, 98, 62, 39,  0,106, 69,104, 756, 16,26, 0,    0, 1.648, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.6, 0.000, 0.000,12.7,
00:02:11, 725,  0, 36,  0, 98, 63, 38,  0,106, 69,104, 756, 17,25, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.7, 0.0, 0.000, 0.0, 0.000, 0.000,12.7,
00:02:11, 762,  0, 36,  0, 98, 63, 37,  0,106, 69,104, 747, 15,24, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:12, 737,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 756, 16,26, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:12, 775,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 760, 17,24, 0,    0, 1.617, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:12, 737,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 760, 16,26, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.6, 0.0, 0.000, 0.3, 0.000, 0.000,12.6,
00:02:12, 712,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 760, 17,28, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.5, 0.0, 0.000, 0.3, 0.000, 0.000,12.5,
00:02:12, 737,  0, 36,  0, 98, 63, 38,  0,106, 69,104, 756, 15,26, 0,    0, 1.617, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.6, 0.0, 0.000, 0.3, 0.000, 0.000,12.6,
00:02:12, 725,  0, 36,  0, 98, 63, 39,  0,106, 69,104, 760, 17,28, 0,    0, 1.678, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:12, 737,  0, 36,  0, 98, 63, 39,  0,106, 69,104, 760, 16,26, 0,    0, 1.648, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 29,12.0,12.6, 0.0, 0.000, 0.6, 0.000, 0.000,12.6,
00:02:12, 750,  0, 36,  0, 98, 63, 38,  0,106, 69,104, 756, 15,28, 0,    0, 1.617, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 28,12.0,12.6, 0.0, 0.000, 0.3, 0.000, 0.000,12.6,
00:02:12, 737,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 760, 16,28, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 28,12.0,12.6, 0.0, 0.000, 0.3, 0.000, 0.000,12.6,
00:02:12, 737,  0, 35,  0, 98, 63, 37,  0,106, 69,104, 760, 17,26, 0,    0, 1.556, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 28,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:12, 737,  0, 35,  0, 98, 63, 37,  0,106, 69,104, 751, 15,26, 0,    0, 1.648, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 28,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:12, 750,  0, 36,  0, 98, 63, 39,  0,106, 69,104, 760, 16,25, 0,    0, 1.648, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 28,12.0,12.6, 0.0, 0.000, 0.3, 0.000, 0.000,12.6,
00:02:12, 750,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 756, 16,25, 0,    0, 1.617, 0.00,  4,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 28,12.0,12.4, 0.0, 0.000, 0.0, 0.000, 0.000,12.4,
00:02:12, 725,  0, 36,  0, 98, 63, 37,  0,106, 69,104, 760, 16,28, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 28,12.0,12.6, 0.0, 0.000, 0.3, 0.000, 0.000,12.6,
00:02:12, 737,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 760, 16,25, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 28,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
00:02:12, 750,  0, 35,  0, 98, 63, 38,  0,106, 69,104, 760, 16,25, 0,    0, 1.587, 0.00,  3,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,P/N, 0,128,128,140, 28,12.0,12.6, 0.0, 0.000, 0.0, 0.000, 0.000,12.6,
