This file is created using RaceChrono Pro v10.1.3 ( http://racechrono.com/ ).
Format,3
Session title,"Copia di Massa Finalese"
Session type,Lap timing
Track name,"Copia di Massa Finalese"
Driver name,
Created,04/08/2026,13:14
Note,

timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,accuracy,altitude,bearing,device_update_rate,fix_type,latitude,longitude,satellites,speed,combined_acc,device_update_rate,lateral_acc,lean_angle,longitudinal_acc,speed,engine_oil_temp,percent_1,rpm,device_update_rate,x_acc,y_acc,z_acc,device_update_rate,x_rate_of_rotation,y_rate_of_rotation,z_rate_of_rotation,device_update_rate,x_magnetic_field,y_magnetic_field,z_magnetic_field
unix time,,,s,m,m,m,deg,Hz,,deg,deg,sats,m/s,G,Hz,G,deg,G,m/s,.C,%,rpm,Hz,G,G,G,Hz,deg/s,deg/s,deg/s,Hz,uT,uT,uT
,,,,,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,calc,calc,calc,calc,calc,calc,300: canbus,300: canbus,300: canbus,200: acc,200: acc,200: acc,200: acc,201: gyro,201: gyro,201: gyro,201: gyro,202: magn,202: magn,202: magn,202: magn
1785849363.002,0,,0.002,0.00037,5.3984,-2.3996,0.0,,1.0,44.831825,11.224415,4.012,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.02025,0.50517,0.0154,0.89562,41.0149,-0.005,0.236,-0.007,40.94392,-141.465,-37.8,-201.3
1785849363.007,0,,0.007,0.0013,5.3944,-2.3986,0.0,,1.0,44.831825,11.224415,4.042,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.0351,0.50503,0.0154,0.89562,41.02434,-0.02,0.16074,-0.007,40.95089,-141.48,-37.8,-201.3
1785849363.021,0,,0.021,0.00389,5.3832,-2.3958,0.0,,1.0,44.831825,11.224415,4.126,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.07667,0.50466,0.0154,0.89562,41.05075,-0.062,-0.05,-0.007,41.00015,-141.31333,-38.07333,-201.3
1785849363.028,0,,0.028,0.00518,5.3776,-2.3944,0.0,,1.0,44.831825,11.224415,4.168,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.11047,0.50491,0.01547,0.89562,41.0785,-0.04205,-0.09025,0.01295,41.02478,-141.23,-38.21,-201.3
1785849363.041,0,,0.041,0.00759,5.3672,-2.3918,0.0,,1.0,44.8318249,11.224415,4.246,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.17324,0.50537,0.0156,0.89562,41.13002,-0.005,-0.165,0.05,41.09519,-141.15056,-38.12333,-201.38667
1785849363.046,0,,0.046,0.00851,5.3632,-2.3908,0.0,,1.0,44.8318249,11.224415,4.276,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.20669,0.50525,0.01526,0.89533,41.1606,-0.01857,-0.15143,0.03643,41.12227,-141.12,-38.09,-201.42
1785849363.05,0,,0.05,0.00925,5.36,-2.39,0.0,,1.0,44.8318249,11.224415,4.3,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.23344,0.50515,0.01499,0.89509,41.18507,-0.02943,-0.14057,0.02557,41.15087,-141.012,-38.15,-201.372
1785849363.062,0,,0.062,0.01147,5.3504,-2.3876,0.0,,1.0,44.8318249,11.224415,4.372,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.3137,0.50486,0.01417,0.89439,41.25849,-0.062,-0.108,-0.007,41.23667,-140.688,-38.33,-201.228
1785849363.066,0,,0.066,0.01221,5.3472,-2.3868,0.0,,1.0,44.8318249,11.224415,4.396,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.34714,0.50486,0.01417,0.89444,41.29074,-0.062,-0.108,-0.007,41.26528,-140.58,-38.39,-201.18
1785849363.074,0,,0.074,0.01369,5.3408,-2.3852,0.0,,1.0,44.8318249,11.224415,4.444,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.41401,0.50486,0.01417,0.89452,41.35525,-0.062,-0.108,-0.007,41.33598,-140.436,-38.514,-201.108
1785849363.081,0,,0.081,0.01499,5.3352,-2.3838,0.0,,1.0,44.8318249,11.224415,4.486,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.47252,0.50486,0.01417,0.8946,41.4117,-0.062,-0.108,-0.007,41.39785,-140.31,-38.6225,-201.045
1785849363.086,0,,0.086,0.01591,5.3312,-2.3828,0.0,,1.0,44.8318249,11.224415,4.516,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.51993,0.5052,0.01383,0.89434,41.45841,-0.04617,-0.09189,0.02494,41.44204,-140.22,-38.7,-201.0
1785849363.099,0,,0.099,0.01832,5.3208,-2.3802,0.0,,1.0,44.8318248,11.224415,4.594,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.6432,0.50609,0.01295,0.89368,41.57986,-0.005,-0.05,0.108,41.57369,-140.29429,-38.66286,-201.0
1785849363.1,0,,0.1,0.0185,5.32,-2.38,0.0,,1.0,44.8318248,11.224415,4.6,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.65406,0.50603,0.01288,0.89372,41.5908,0.00043,-0.04181,0.10252,41.58382,-140.3,-38.66,-201.0
1785849363.107,0,,0.107,0.0198,5.3144,-2.3786,0.0,,1.0,44.8318248,11.224415,4.642,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.73005,0.50562,0.01241,0.89403,41.66739,0.03843,0.01552,0.06419,41.65471,-140.34,-38.64,-201.0
1785849363.12,0,,0.12,0.0222,5.304,-2.376,0.0,,1.0,44.8318248,11.224415,4.72,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.87117,0.50486,0.01152,0.8946,41.80962,0.109,0.122,-0.007,41.80471,-140.1775,-38.64,-201.078
1785849363.127,0,,0.127,0.0235,5.2984,-2.3746,0.0,,1.0,44.8318248,11.224415,4.762,0.0,,20.0,,,,0.0,0.0,33.0,0.0,42.9554,0.50524,0.01133,0.89478,41.89618,0.067,0.07963,-0.028,41.88548,-140.09,-38.64,-201.12
1785849363.139,0,,0.139,0.02572,5.2888,-2.3722,0.0,,1.0,44.8318248,11.224415,4.834,0.0,,20.0,,,,0.0,0.0,33.0,0.0,43.09979,0.50588,0.01101,0.89511,42.04457,-0.005,0.007,-0.064,42.03692,-140.24789,-38.67789,-201.00632
1785849363.146,0,,0.146,0.02701,5.2832,-2.3708,0.0,,1.0,44.8318248,11.224415,4.876,0.0,,20.0,,,,0.0,0.0,33.0,0.0,43.19179,0.5057,0.01126,0.89571,42.14003,-0.02495,0.007,-0.04405,42.12526,-140.34,-38.7,-200.94
1785849363.15,0,,0.15,0.02775,5.28,-2.37,0.0,,1.0,44.8318248,11.224415,4.9,0.0,,20.0,,,,0.0,0.0,33.0,0.0,43.24436,0.5056,0.01141,0.89606,42.19457,-0.03635,0.007,-0.03265,42.1805,-140.376,-38.724,-200.976
1785849363.159,0,,0.159,0.02942,5.2728,-2.3682,0.0,,1.0,44.8318247,11.224415,4.954,0.0,,20.0,,,,0.0,0.0,33.0,0.0,43.36265,0.50537,0.01173,0.89684,42.3173,-0.062,0.007,-0.007,42.30479,-140.457,-38.778,-201.057
1785849363.165,0,,0.165,0.03053,5.268,-2.367,0.0,,1.0,44.8318247,11.224415,4.99,0.0,,20.0,,,,0.0,0.0,33.0,0.0,43.44652,0.50531,0.01195,0.8969,42.40568,-0.062,-0.02932,-0.04332,42.38765,-140.511,-38.814,-201.111
1785849363.166,0,,0.166,0.03071,5.2672,-2.3668,0.0,,1.0,44.8318247,11.224415,4.996,0.0,,20.0,,,,0.0,0.0,33.0,0.0,43.4605,0.5053,0.01199,0.89692,42.42041,-0.062,-0.03537,-0.04937,42.40146,-140.52,-38.82,-201.12
1785849363.178,0,,0.178,0.03293,5.2576,-2.3644,0.0,,1.0,44.8318247,11.224415,5.068,0.0,,20.0,,,,0.0,0.0,33.0,0.0,43.62825,0.50517,0.01244,0.89704,42.59719,-0.062,-0.108,-0.122,42.57722,-140.442,-38.886,-201.048
1785849363.186,0,,0.186,0.03441,5.2512,-2.3628,0.0,,1.0,44.8318247,11.224415,5.116,0.0,,20.0,,,,0.0,0.0,33.0,0.0,43.74618,0.50439,0.01264,0.89615,42.72209,-0.0392,-0.0848,-0.0532,42.6944,-140.39,-38.93,-201.0
1785849363.198,0,,0.198,0.03663,5.2416,-2.3604,0.0,,1.0,44.8318247,11.224415,5.188,0.0,,20.0,,,,0.0,0.0,33.0,0.0,43.92308,0.50323,0.01295,0.8948,42.90945,-0.005,-0.05,0.05,42.87879,-140.52043,-39.06043,-201.0
1785849363.2,0,,0.2,0.037,5.24,-2.36,0.0,,1.0,44.8318247,11.224415,5.2,0.0,,20.0,,,,0.0,0.0,33.0,0.0,43.95367,0.50347,0.01307,0.8948,42.94214,0.0007,-0.0443,0.0386,42.90952,-140.54217,-39.08217,-201.0
1785849363.209,0,,0.209,0.03867,5.2328,-2.3582,0.0,,1.0,44.8318247,11.224415,5.254,0.0,,20.0,,,,0.0,0.0,33.0,0.0,44.09133,0.50458,0.01362,0.8948,43.08927,0.02635,-0.01865,-0.0127,43.04781,-140.64,-39.18,-201.0
1785849363.218,0,,0.218,0.04033,5.2256,-2.3564,0.0,,1.0,44.8318246,11.224415,5.308,0.0,,20.0,,,,0.0,0.0,33.0,0.0,44.22899,0.50568,0.01417,0.8948,43.23639,0.052,0.007,-0.064,43.19156,-140.79882,-39.24353,-200.80941
1785849363.226,0,,0.226,0.04181,5.2192,-2.3548,0.0,,1.0,44.8318246,11.224415,5.356,0.0,,20.0,,,,0.0,0.0,33.0,0.0,44.35487,0.50512,0.0138,0.89473,43.37229,0.01055,0.02773,-0.064,43.31934,-140.94,-39.3,-200.64
1785849363.24,0,,0.24,0.0444,5.208,-2.352,0.0,,1.0,44.8318246,11.224415,5.44,0.0,,20.0,,,,0.0,0.0,33.0,0.0,44.57516,0.50415,0.01315,0.8946,43.61012,-0.062,0.064,-0.064,43.5472,-141.066,-39.377,-200.43
1785849363.246,0,,0.246,0.04551,5.2032,-2.3508,0.0,,1.0,44.8318246,11.224415,5.476,0.0,,20.0,,,,0.0,0.0,33.0,0.0,44.6709,0.5044,0.01377,0.89528,43.714,-0.04188,0.04388,-0.04388,43.64485,-141.12,-39.41,-200.34
1785849363.25,0,,0.25,0.04625,5.2,-2.35,0.0,,1.0,44.8318246,11.224415,5.5,0.0,,20.0,,,,0.0,0.0,33.0,0.0,44.73474,0.50457,0.01417,0.89574,43.78325,-0.02847,0.03047,-0.03047,43.71063,-141.07,-39.424,-200.292
1785849363.257,0,,0.257,0.04755,5.1944,-2.3486,0.0,,1.0,44.8318246,11.224415,5.542,0.0,,20.0,,,,0.0,0.0,33.0,0.0,44.84644,0.50486,0.01489,0.89653,43.90444,-0.005,0.007,-0.007,43.82574,-140.9825,-39.4485,-200.208
1785849363.266,0,,0.266,0.04921,5.1872,-2.3468,0.0,,1.0,44.8318246,11.224415,5.596,0.0,,20.0,,,,0.0,0.0,33.0,0.0,44.99112,0.50521,0.01511,0.89579,44.06262,-0.02943,-0.01743,-0.007,43.97373,-140.87,-39.48,-200.1
1785849363.27,0,,0.27,0.04995,5.184,-2.346,0.0,,1.0,44.8318246,11.224415,5.62,0.0,,20.0,,,,0.0,0.0,33.0,0.0,45.05543,0.50537,0.0152,0.89546,44.13292,-0.04029,-0.02829,-0.007,44.04036,-140.836,-39.48,-200.124
1785849363.278,0,,0.278,0.05143,5.1776,-2.3444,0.0,,1.0,44.8318245,11.224415,5.668,0.0,,20.0,,,,0.0,0.0,33.0,0.0,45.18403,0.50568,0.0154,0.8948,44.27351,-0.062,-0.05,-0.007,44.17361,-140.768,-39.48,-200.172
1785849363.286,0,,0.286,0.05291,5.1712,-2.3428,0.0,,1.0,44.8318245,11.224415,5.716,0.0,,20.0,,,,0.0,0.0,33.0,0.0,45.31213,0.50586,0.01508,0.89439,44.41455,-0.03667,-0.07578,0.01833,44.30686,-140.7,-39.48,-200.22
1785849363.296,0,,0.296,0.05476,5.1632,-2.3408,0.0,,1.0,44.8318245,11.224415,5.776,0.0,,20.0,,,,0.0,0.0,33.0,0.0,45.47225,0.50609,0.01468,0.89388,44.59084,-0.005,-0.108,0.05,44.47205,-140.64286,-39.48,-200.13429
1785849363.3,0,,0.3,0.0555,5.16,-2.34,0.0,,1.0,44.8318245,11.224415,5.8,0.0,,20.0,,,,0.0,0.0,33.0,0.0,45.53568,0.50595,0.01463,0.89416,44.66115,0.01671,-0.04248,0.06105,44.53813,-140.62,-39.48,-200.1
1785849363.307,0,,0.307,0.0568,5.1544,-2.3386,0.0,,1.0,44.8318245,11.224415,5.842,0.0,,20.0,,,,0.0,0.0,33.0,0.0,45.64669,0.50571,0.01452,0.89463,44.78419,0.05471,0.07219,0.08038,44.65376,-140.58,-39.48,-200.04
1785849363.317,0,,0.317,0.05865,5.1464,-2.3366,0.0,,1.0,44.8318245,11.224415,5.902,0.0,,20.0,,,,0.0,0.0,33.0,0.0,45.80528,0.50537,0.01438,0.89531,44.95997,0.109,0.236,0.108,44.81589,-140.64316,-39.38526,-200.04
1785849363.326,0,,0.326,0.06031,5.1392,-2.3348,0.0,,1.0,44.8318245,11.224415,5.956,0.0,,20.0,,,,0.0,0.0,33.0,0.0,45.94478,0.50445,0.01438,0.89546,45.11589,0.055,0.12753,0.08053,44.96181,-140.7,-39.3,-200.04
1785849363.336,0,,0.336,0.06216,5.1312,-2.3328,0.0,,1.0,44.8318244,11.224415,6.016,0.0,,20.0,,,,0.0,0.0,33.0,0.0,46.09978,0.50343,0.01438,0.89562,45.28913,-0.005,0.007,0.05,45.12112,-140.7,-39.35238,-200.06857
1785849363.347,0,,0.347,0.06419,5.1224,-2.3306,0.0,,1.0,44.8318244,11.224415,6.082,0.0,,20.0,,,,0.0,0.0,33.0,0.0,46.26583,0.50451,0.01452,0.89596,45.47583,-0.06,0.007,0.05,45.29636,-140.7,-39.41,-200.1
1785849363.35,0,,0.35,0.06475,5.12,-2.33,0.0,,1.0,44.8318244,11.224415,6.1,0.0,,20.0,,,,0.0,0.0,33.0,0.0,46.31111,0.5048,0.01456,0.89605,45.52675,-0.075,0.007,0.05,45.34288,-140.7,-39.3935,-200.136
1785849363.359,0,,0.359,0.06642,5.1128,-2.3282,0.0,,1.0,44.8318244,11.224415,6.154,0.0,,20.0,,,,0.0,0.0,33.0,0.0,46.44697,0.50568,0.01468,0.89633,45.6795,-0.12,0.007,0.05,45.48245,-140.7,-39.344,-200.244
1785849363.367,0,,0.367,0.0679,5.1064,-2.3266,0.0,,1.0,44.8318244,11.224415,6.202,0.0,,20.0,,,,0.0,0.0,33.0,0.0,46.56258,0.50649,0.01372,0.89557,45.81072,-0.0625,0.0355,0.021,45.60651,-140.7,-39.3,-200.34
1785849363.374,0,,0.374,0.06919,5.1008,-2.3252,0.0,,1.0,44.8318244,11.224415,6.244,0.0,,20.0,,,,0.0,0.0,33.0,0.0,46.66374,0.50721,0.01287,0.8949,45.92555,-0.01219,0.06044,-0.00438,45.70989,-140.65579,-39.34053,-200.42842
1785849363.375,0,,0.375,0.06937,5.1,-2.325,0.0,,1.0,44.8318244,11.224415,6.25,0.0,,20.0,,,,0.0,0.0,33.0,0.0,46.67819,0.50731,0.01275,0.8948,45.94195,-0.005,0.064,-0.008,45.72466,-140.64947,-39.34632,-200.44105
1785849363.386,0,,0.386,0.07141,5.0912,-2.3228,0.0,,1.0,44.8318244,11.224415,6.316,0.0,,20.0,,,,0.0,0.0,33.0,0.0,46.83097,0.50645,0.01259,0.8948,46.11657,-0.005,0.064,-0.03786,45.88711,-140.58,-39.41,-200.58
1785849363.396,0,,0.396,0.07326,5.0832,-2.3208,0.0,,1.0,44.8318243,11.224415,6.376,0.0,,20.0,,,,0.0,0.0,33.0,0.0,46.96986,0.50568,0.01244,0.8948,46.27531,-0.005,0.064,-0.065,46.02926,-140.55,-39.32,-200.64
1785849363.4,0,,0.4,0.074,5.08,-2.32,0.0,,1.0,44.8318243,11.224415,6.4,0.0,,20.0,,,,0.0,0.0,33.0,0.0,47.02206,0.50557,0.01266,0.89487,46.33552,-0.005,0.064,-0.065,46.08612,-140.538,-39.284,-200.664
1785849363.406,0,,0.406,0.07511,5.0752,-2.3188,0.0,,1.0,44.8318243,11.224415,6.436,0.0,,20.0,,,,0.0,0.0,33.0,0.0,47.10037,0.50541,0.01298,0.89496,46.42584,-0.005,0.064,-0.065,46.17141,-140.52,-39.23,-200.7
1785849363.415,0,,0.415,0.07678,5.068,-2.317,0.0,,1.0,44.8318243,11.224415,6.49,0.0,,20.0,,,,0.0,0.0,33.0,0.0,47.21784,0.50517,0.01346,0.89511,46.56131,-0.005,0.064,-0.065,46.29128,-140.64429,-39.18286,-200.77286
1785849363.427,0,,0.427,0.079,5.0584,-2.3146,0.0,,1.0,44.8318243,11.224415,6.562,0.0,,20.0,,,,0.0,0.0,33.0,0.0,47.36538,0.5056,0.01328,0.89468,46.73331,-0.005,0.0298,-0.0308,46.45112,-140.81,-39.12,-200.87
1785849363.435,0,,0.435,0.08048,5.052,-2.313,0.0,,1.0,44.8318243,11.224415,6.61,0.0,,20.0,,,,0.0,0.0,33.0,0.0,47.46373,0.50588,0.01315,0.89439,46.84799,-0.005,0.007,-0.008,46.55084,-140.834,-39.164,-200.85
1785849363.447,0,,0.447,0.0827,5.0424,-2.3106,0.0,,1.0,44.8318243,11.224415,6.682,0.0,,20.0,,,,0.0,0.0,33.0,0.0,47.60093,0.50527,0.01334,0.89378,47.00968,-0.005,0.007,-0.0422,46.70042,-140.87,-39.23,-200.82
1785849363.45,0,,0.45,0.08325,5.04,-2.31,0.0,,1.0,44.8318243,11.224415,6.7,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,47.63523,0.50512,0.01338,0.89363,47.0501,-0.005,0.007,-0.05075,46.73491,-140.89053,-39.23,-200.82
1785849363.455,0,,0.455,0.08418,5.036,-2.309,0.0,,1.0,44.8318242,11.224415,6.73,0.0,0.00006,20.0,-0.00001,0.00051,0.00006,0.0,0.0,33.0,0.0,47.6924,0.50486,0.01346,0.89337,47.11747,-0.005,0.007,-0.065,46.79239,-140.92474,-39.23,-200.82
1785849363.464,0,,0.464,0.08584,5.0288,-2.3072,0.0,,1.0,44.8318242,11.224415,6.784,0.0,0.00017,20.0,-0.00002,0.00142,0.00016,0.0,0.0,33.0,0.0,47.7852,0.50477,0.01378,0.89383,47.22838,-0.05675,0.007,-0.03935,46.89587,-140.98632,-39.23,-200.82
1785849363.466,0,,0.466,0.08621,5.0272,-2.3068,0.0,,1.0,44.8318242,11.224415,6.796,0.0,0.00019,20.0,-0.00003,0.00162,0.00019,0.0,0.0,33.0,0.0,47.80582,0.50475,0.01385,0.89393,47.25302,-0.06825,0.007,-0.03365,46.91886,-141.0,-39.23,-200.82
1785849363.475,0,,0.475,0.08788,5.02,-2.305,0.0,,1.0,44.8318242,11.224415,6.85,0.0,0.0003,20.0,-0.00004,0.00253,0.00029,0.0,0.0,33.0,0.0,47.89862,0.50466,0.01417,0.89439,47.36393,-0.12,0.007,-0.008,47.01269,-140.9145,-39.23,-200.739
1785849363.486,0,,0.486,0.08991,5.0112,-2.3028,0.0,,1.0,44.8318242,11.224415,6.916,0.0,0.00043,20.0,-0.00006,0.00364,0.00042,0.0,0.0,33.0,0.0,48.00114,0.50453,0.01449,0.89483,47.48833,-0.04972,-0.06328,-0.008,47.12736,-140.81,-39.23,-200.64
1785849363.493,0,,0.493,0.09121,5.0056,-2.3014,0.0,,1.0,44.8318242,11.224415,6.958,0.0,0.00051,20.0,-0.00008,0.00435,0.0005,0.0,0.0,33.0,0.0,48.06638,0.50445,0.01468,0.89511,47.5675,-0.005,-0.108,-0.008,47.1924,-140.83,-39.25333,-200.59667
1785849363.5,0,,0.5,0.0925,5.0,-2.3,0.0,,1.0,44.8318242,11.224415,7.0,0.0,0.00059,20.0,-0.00009,0.00505,0.00058,0.0,0.0,33.0,0.0,48.12397,0.50476,0.01451,0.89446,47.63867,0.014,-0.05067,0.01133,47.25743,-140.85,-39.27667,-200.55333
1785849363.507,0,,0.507,0.0938,4.9944,-2.2986,0.0,,1.0,44.8318242,11.224415,7.042,0.0,0.00066,20.0,-0.0001,0.00564,0.00065,0.0,0.0,33.0,0.0,48.18155,0.50507,0.01434,0.89382,47.70984,0.033,0.00667,0.03067,47.32246,-140.87,-39.3,-200.51
1785849363.514,0,,0.514,0.09509,4.9888,-2.2972,0.0,,1.0,44.8318241,11.224415,7.084,0.0,0.00073,20.0,-0.00011,0.00622,0.00072,0.0,0.0,33.0,0.0,48.23913,0.50537,0.01417,0.89317,47.78102,0.052,0.064,0.05,47.37933,-140.80737,-39.3,-200.35895
1785849363.526,0,,0.526,0.09731,4.9792,-2.2948,0.0,,1.0,44.8318241,11.224415,7.156,0.0,0.00085,20.0,-0.00013,0.00723,0.00084,0.0,0.0,33.0,0.0,48.32453,0.50492,0.0145,0.89484,47.88918,-0.02063,0.064,-0.02263,47.47683,-140.7,-39.3,-200.1
1785849363.533,0,,0.533,0.09861,4.9736,-2.2934,0.0,,1.0,44.8318241,11.224415,7.198,0.0,0.00091,20.0,-0.00014,0.00781,0.0009,0.0,0.0,33.0,0.0,48.37435,0.50466,0.01468,0.89582,47.95227,-0.063,0.064,-0.065,47.52529,-140.64,-39.26,-200.04
1785849363.547,0,,0.547,0.1012,4.9624,-2.2906,0.0,,1.0,44.8318241,11.224415,7.282,0.0,0.00105,20.0,-0.00016,0.00898,0.00104,0.0,0.0,33.0,0.0,48.45776,0.50478,0.0145,0.8957,48.06094,-0.0977,0.0293,0.005,47.6222,-140.52,-39.18,-199.92
1785849363.55,0,,0.55,0.10175,4.96,-2.29,0.0,,1.0,44.8318241,11.224415,7.3,0.0,0.00108,20.0,-0.00016,0.00923,0.00107,0.0,0.0,33.0,0.0,48.47564,0.50481,0.01446,0.89567,48.08422,-0.10513,0.02187,0.02,47.63989,-140.53895,-39.21632,-199.90105
1785849363.556,0,,0.556,0.10286,4.9552,-2.2888,0.0,,1.0,44.8318241,11.224415,7.336,0.0,0.00113,20.0,-0.00017,0.00967,0.00112,0.0,0.0,33.0,0.0,48.51138,0.50486,0.01438,0.89562,48.13079,-0.12,0.007,0.05,47.67526,-140.57684,-39.28895,-199.86316
1785849363.566,0,,0.566,0.10471,4.9472,-2.2868,0.0,,1.0,44.8318241,11.224415,7.396,0.0,0.00122,20.0,-0.00018,0.01038,0.0012,0.0,0.0,33.0,0.0,48.55987,0.50514,0.01398,0.89584,48.19665,-0.05611,-0.08856,-0.01389,47.73421,-140.64,-39.41,-199.8
1785849363.57,0,,0.57,0.10545,4.944,-2.286,0.0,,1.0,44.8318241,11.224415,7.42,0.0,0.00125,20.0,-0.00019,0.01067,0.00123,0.0,0.0,33.0,0.0,48.57926,0.50526,0.01382,0.89593,48.22299,-0.03056,-0.12678,-0.03944,47.75349,-140.628,-39.446,-199.836
1785849363.574,0,,0.574,0.10619,4.9408,-2.2852,0.0,,1.0,44.831824,11.224415,7.444,0.0,0.00128,20.0,-0.00019,0.01096,0.00127,0.0,0.0,33.0,0.0,48.59866,0.50537,0.01366,0.89602,48.24933,-0.005,-0.165,-0.065,47.77278,-140.616,-39.482,-199.872
1785849363.586,0,,0.586,0.10841,4.9312,-2.2828,0.0,,1.0,44.831824,11.224415,7.516,0.0,0.00138,20.0,-0.00021,0.01182,0.00137,0.0,0.0,33.0,0.0,48.64471,0.50492,0.01212,0.89654,48.31539,0.031,-0.165,-0.029,47.83063,-140.58,-39.59,-199.98
1785849363.593,0,,0.593,0.10971,4.9256,-2.2814,0.0,,1.0,44.831824,11.224415,7.558,0.0,0.00144,20.0,-0.00021,0.01232,0.00143,0.0,0.0,33.0,0.0,48.67158,0.50466,0.01122,0.89684,48.35392,0.052,-0.165,-0.008,47.85833,-140.56,-39.65333,-199.98
1785849363.6,0,,0.6,0.111,4.92,-2.28,0.0,,1.0,44.831824,11.224415,7.6,0.0,0.0015,20.0,-0.00022,0.01282,0.00148,0.0,0.0,33.0,0.0,48.69563,0.50537,0.01212,0.89568,48.38658,0.031,-0.10163,-0.008,47.88603,-140.54,-39.71667,-199.98
1785849363.607,0,,0.607,0.11229,4.9144,-2.2786,0.0,,1.0,44.831824,11.224415,7.642,0.0,0.00155,20.0,-0.00023,0.01327,0.00154,0.0,0.0,33.0,0.0,48.71969,0.50609,0.01302,0.89451,48.41924,0.01,-0.03826,-0.008,47.91374,-140.52,-39.78,-199.98
1785849363.612,0,,0.612,0.11322,4.9104,-2.2776,0.0,,1.0,44.831824,11.224415,7.672,0.0,0.00159,20.0,-0.00024,0.01359,0.00157,0.0,0.0,33.0,0.0,48.73687,0.5066,0.01366,0.89368,48.44256,-0.005,0.007,-0.008,47.92747,-140.53579,-39.78,-199.99579
1785849363.626,0,,0.626,0.11581,4.8992,-2.2748,0.0,,1.0,44.831824,11.224415,7.756,0.0,0.0017,20.0,-0.00025,0.01449,0.00168,0.0,0.0,33.0,0.0,48.7583,0.50624,0.01452,0.89396,48.48562,-0.0855,0.007,0.0326,47.96594,-140.58,-39.78,-200.04
1785849363.632,0,,0.632,0.11692,4.8944,-2.2736,0.0,,1.0,44.8318239,11.224415,7.792,0.0,0.00174,20.0,-0.00026,0.01487,0.00172,0.0,0.0,33.0,0.0,48.76749,0.50609,0.01489,0.89409,48.50407,-0.12,0.007,0.05,47.97591,-140.58,-39.759,-200.022
1785849363.646,0,,0.646,0.11951,4.8832,-2.2708,0.0,,1.0,44.8318239,11.224415,7.876,0.0,0.00185,20.0,-0.00028,0.01577,0.00183,0.0,0.0,33.0,0.0,48.77843,0.50578,0.01346,0.89551,48.53536,0.00674,0.091,0.00726,47.99918,-140.58,-39.71,-199.98
1785849363.65,0,,0.65,0.12025,4.88,-2.27,0.0,,1.0,44.8318239,11.224415,7.9,0.0,0.00188,20.0,-0.00028,0.01603,0.00186,0.0,0.0,33.0,0.0,48.78156,0.5057,0.01305,0.89592,48.54431,0.04295,0.115,-0.00495,48.00129,-140.652,-39.604,-199.98
1785849363.651,0,,0.651,0.12044,4.8792,-2.2698,0.0,,1.0,44.8318239,11.224415,7.906,0.0,0.00188,20.0,-0.00028,0.01609,0.00186,0.0,0.0,33.0,0.0,48.78234,0.50568,0.01295,0.89602,48.54654,0.052,0.121,-0.008,48.00182,-140.67,-39.5775,-199.98
1785849363.666,0,,0.666,0.12321,4.8672,-2.2668,0.0,,1.0,44.8318239,11.224415,7.996,0.0,0.00199,20.0,-0.0003,0.01702,0.00197,0.0,0.0,33.0,0.0,48.7782,0.5048,0.01346,0.89661,48.56269,-0.03014,0.03957,-0.008,48.00975,-140.94,-39.18,-199.98
1785849363.672,0,,0.672,0.12432,4.8624,-2.2656,0.0,,1.0,44.8318239,11.224415,8.032,0.0,0.00204,20.0,-0.0003,0.01739,0.00201,0.0,0.0,33.0,0.0,48.77655,0.50445,0.01366,0.89684,48.56915,-0.063,0.007,-0.008,48.00671,-140.994,-39.105,-199.998
1785849363.674,0,,0.674,0.12469,4.8608,-2.2652,0.0,,1.0,44.8318239,11.224415,8.044,0.0,0.00205,20.0,-0.00031,0.01752,0.00203,0.0,0.0,33.0,0.0,48.77423,0.5044,0.01361,0.89675,48.5693,-0.05656,0.007,-0.01433,48.0057,-141.012,-39.08,-200.004
1785849363.686,0,,0.686,0.12691,4.8512,-2.2628,0.0,,1.0,44.8318239,11.224415,8.116,0.0,0.00214,20.0,-0.00032,0.01826,0.00211,0.0,0.0,33.0,0.0,48.7603,0.50406,0.01327,0.89621,48.57024,-0.01789,0.007,-0.05233,47.99962,-141.12,-38.93,-200.04
